Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,TLT,TLT,TLT,TLT,TLT,,,,,
Date,,,,,,,,,,
2024-11-04,86.0456314086914,86.34410919505171,85.46732758424942,86.07361258924523,49747600,0.015521811998803203,0.008282793385355718,86.57785148620606,89.46318267822265,86.11917072296143
2024-11-05,86.502685546875,86.6519280181777,85.43935784579777,85.84043809208288,46986000,0.005311764591658497,0.00838774919361952,86.48782043457031,89.3803825378418,86.12455364227294
2024-11-06,84.13348388671875,84.6185146246158,83.5272061387526,83.61114966092511,98895700,-0.027388764235214413,0.01022835803992898,86.30443000793457,89.25333892822266,86.12147514343262
2024-11-07,85.1875,85.45799657830058,84.55323387894683,84.64650684339885,56221400,0.012527902858515017,0.010722090837886247,86.19093742370606,89.14959182739258,86.12614864349365
2024-11-08,86.26950073242188,86.3721031538131,85.66321563773002,85.81245811112554,56756200,0.012701402581621446,0.011138962323160969,86.1492073059082,89.07339584350586,86.1334794998169
2024-11-11,85.8497543334961,86.09226975396047,85.458003580934,86.04562970977715,22369200,-0.00486552484206082,0.01117858937074536,86.08323593139649,89.00801635742188,86.13952373504638
2024-11-12,84.56256866455078,85.6725291094703,84.42265565087833,85.2248160052442,57908400,-0.014993469450652719,0.011183265883633225,85.89991722106933,88.88774215698243,86.13425834655762
2024-11-13,83.7603988647461,85.38337113802253,83.68577765036608,85.36471227629218,49009100,-0.0094861096638017,0.011198293243812997,85.6578987121582,88.72807357788086,86.12110126495361
2024-11-14,84.24542999267578,84.90767731738688,84.19878995048671,84.4692865393864,53328300,0.005790697447762838,0.010907593606735004,85.51031761169433,88.56772811889648,86.10612716674805
2024-11-15,84.02157592773438,84.55323968954558,83.48991216592317,83.8723334813382,73722400,-0.0026571656760594475,0.010894558862245234,85.3482894897461,88.40309051513673,86.08147735595703
2024-11-18,84.17080688476562,84.49726582395668,83.4059571774018,83.62982083536524,36010600,0.0017761028091118902,0.010272901849440788,85.26995086669922,88.23346832275391,86.06739784240723
2024-11-19,84.59986877441406,84.94498657882673,84.52525467087638,84.71180060412738,29585100,0.005097514275179016,0.010352936874769637,85.20888137817383,88.05945480346679,86.06424659729004
2024-11-20,84.32939147949219,84.72114226563338,84.04956542295007,84.08687603824049,27755400,-0.0031971361048218627,0.010358591463025498,85.14590873718262,87.88151458740235,86.05557788848877
2024-11-21,84.26405334472656,84.73975457292359,83.9469239367745,84.3666557099508,28365700,-0.0007747967063359562,0.01022318545557417,85.05224609375,87.71097747802735,86.04866500854492
2024-11-22,84.31072235107422,84.5998706890385,84.08686580285257,84.42265418332073,21547500,0.000553842409606542,0.010171173224007946,84.98508682250977,87.53637008666992,86.04447536468506
2024-11-25,86.49334716796875,86.53998009438666,85.80311154077832,85.99898691078488,56858000,0.02588786759299677,0.011764983767555387,85.03867874145507,87.38836563110351,86.05205917358398
2024-11-26,86.15756225585938,86.22285404849096,85.63522079853502,85.96168687796462,31122200,-0.0038822050840198186,0.011806835118697132,85.0689739227295,87.24272644042969,86.05746597290039
2024-11-27,86.75453186035156,87.09964262741943,86.43739516177067,86.78251304511136,39442200,0.006928812617972957,0.011885149905914544,85.11656761169434,87.13219192504883,86.07314655303955
2024-11-29,87.64996337890625,87.6686151295682,87.15561014922893,87.47273972439073,31905700,0.010321437962411695,0.012081354743611633,85.20196189880372,87.04568176269531,86.0911764907837
2024-12-02,87.86054229736328,88.12261584452229,87.04623622643184,87.29894796377272,39406000,0.0024024986473378807,0.011543625176874225,85.3584659576416,86.97042510986329,86.1080862045288
2024-12-03,87.10237884521484,88.01028144593012,87.03686046892444,87.91668478565346,32768900,-0.00862916882054332,0.011302011162076367,85.41130332946777,86.88389739990234,86.12364971160889
2024-12-04,88.03836822509766,88.16005032206962,86.61568028509605,86.68119866770859,35851100,0.010745853239509273,0.011483306385182846,85.4880874633789,86.81645965576172,86.14353115081786
2024-12-05,88.21621704101562,88.34725382131097,87.66399162990938,87.7201482097591,23695800,0.0020201284906058437,0.009349046047648859,85.69222412109374,86.76777542114257,86.1672897720337
2024-12-06,88.3472671508789,88.7778176569479,88.00095152729361,88.65614266859254,31761500,0.0014855557658106644,0.009041280092463563,85.8502124786377,86.7174496459961,86.18966632843018
2024-12-09,87.532958984375,88.01967320899958,87.48616420879524,87.97287129244995,30509600,-0.009217129094816645,0.008986402405110387,85.91338539123535,86.64138626098632,86.2023575592041
2024-12-10,87.12113189697266,87.3270489037338,86.96201680664628,87.06496816905698,28706500,-0.004704823099557887,0.008981172930106321,85.97695426940918,86.56579666137695,86.21425727844239
2024-12-11,86.29745483398438,87.31767794948469,86.21321996238562,87.11176096428449,38748400,-0.00945438890718664,0.008544148904191765,86.06369857788086,86.46060760498047,86.22502658843995
2024-12-12,85.24915313720703,85.87625870767039,85.17427294166764,85.77330022404584,45368400,-0.012147538983554362,0.008735470233501758,86.13813629150391,86.34988342285156,86.22788345336915
2024-12-13,84.37869262695312,85.03387650200362,84.31317423944807,84.98708173433926,39486000,-0.010210781904811617,0.008994566005663344,86.14479942321778,86.23885513305665,86.22339988708497
2024-12-16,84.63141632080078,84.81861684080535,84.28510785548924,84.75309844404617,23482300,0.002995112699422542,0.008991603475193833,86.1752914428711,86.15500595092773,86.2175231552124
2024-12-17,84.83733367919922,85.16492566437319,84.66885678097123,84.72501336672399,23839900,0.0024331077908219534,0.00899809402809888,86.20861778259277,86.08866180419922,86.2144017791748
2024-12-18,83.77649688720703,84.91343587745212,83.75770047849551,84.53758655924585,61328400,-0.012504362713750439,0.00937090571607416,86.16744918823242,85.99812561035156,86.19989078521729
2024-12-19,82.50800323486328,83.05298437919089,82.226121627222,82.7523063631359,99083300,-0.015141402415663086,0.009919897208467395,86.07637977600098,85.89225982666015,86.17649398803711
2024-12-20,82.9778060913086,83.54158359654618,82.95901685320743,83.18452355406521,45542400,0.005694027706718341,0.010033961077367566,86.01206741333007,85.80266891479492,86.15585494995118
2024-12-23,82.21671295166016,82.90263839681167,82.16033807105784,82.83686531319948,32764600,-0.009172249490555728,0.010203178596692241,85.90736694335938,85.70492111206055,86.13218246459961
2024-12-24,82.56438446044922,82.58317369994447,81.72812351268958,81.7844983999046,22377600,0.004228720612966752,0.008110845875811503,85.7109188079834,85.61282516479493,86.11047546386719
2024-12-26,82.51740264892578,82.64894883483296,81.93483584795864,81.94423405230329,19981800,-0.000569032420340343,0.008110458700302435,85.52891082763672,85.49859436035156,86.09216667175293
2024-12-27,81.84086608886719,82.4798077064473,81.80328044445322,82.19792612643555,27262300,-0.008198713705725225,0.007924958114556865,85.2832275390625,85.36339630126953,86.07256439208984
2024-12-30,82.49860382080078,82.72411051775715,82.3764486847059,82.52679126182925,48519600,0.00803678850636036,0.007738918387772606,85.02565956115723,85.26942733764649,86.06283588409424
2024-12-31,82.0569839477539,82.94961972810269,81.99121086045167,82.80867534996108,31917300,-0.005353058750014017,0.007647979666049984,84.73548164367676,85.16532424926758,86.05103549957275
2025-01-02,82.28248596191406,82.79927959606943,81.94422234114482,82.49860161857771,27841300,0.0027481148259571597,0.007660356720674916,84.49448699951172,85.0962223815918,86.04163425445557
2025-01-03,82.0194091796875,82.5737813935084,81.91605043325822,82.42344596062112,21962200,-0.003197239110499517,0.006964150803118991,84.19353904724122,85.02018539428711,86.02973682403564
2025-01-06,81.65294647216797,81.96302266749233,81.43683080516738,81.79389084901803,30231500,-0.004467999845215731,0.006842976659831488,83.86537551879883,84.94146743774414,86.01614337921143
2025-01-07,80.73211669921875,81.53079194909445,80.60996872834845,81.37105833286509,41757200,-0.01127736123108658,0.006915330094413135,83.48461799621582,84.83336364746094,85.99703746795655
2025-01-08,80.83548736572266,80.9952210055339,80.18714743283827,80.30930259047152,44590800,0.0012804156602139738,0.006934734615728435,83.14974441528321,84.73699523925781,85.97440647125244
2025-01-10,80.2999038696289,80.66635500271433,80.01802224272544,80.13077202599489,47115800,-0.006625598651624598,0.0069590088171470645,82.80868301391601,84.63456314086915,85.95123207092286
2025-01-13,80.27171325683594,80.48782894745902,79.90526213820819,80.36567379543006,33258900,-0.00035106658208128305,0.006883892466611881,82.5073959350586,84.52896423339844,85.9267359161377
2025-01-14,80.14016723632812,80.20594033035424,79.7643179124376,80.0837923467999,33412900,-0.0016387593483512264,0.006591165548657408,82.25194664001465,84.4157144165039,85.89735847473145
2025-01-15,81.52140045166016,81.72811791559742,81.18313681407713,81.46501839957712,54120700,0.017235217531539115,0.007775719693660754,82.10908203125,84.32730087280274,85.87525047302246
2025-01-16,81.78450775146484,82.122771450892,81.07039470059306,81.4086584000202,34651100,0.0032274629526354293,0.007783261504620165,81.9667366027832,84.26838180541992,85.86246837615967
2025-01-17,81.92543029785156,82.19792082573422,81.78448593257043,82.15093698106443,29875600,0.0017230958559408815,0.007765108570032803,81.82114143371582,84.18597778320313,85.8527146911621
2025-01-21,82.6583480834961,82.84626916038644,82.33887365030702,82.58317678524813,30548600,0.008946157291819024,0.007677493886268562,81.76523399353027,84.10909103393554,85.84671672821045
2025-01-22,82.22611999511719,82.66774239059175,82.04758996237744,82.56438365255603,25278400,-0.00522909177839237,0.006980659659487535,81.75113983154297,84.07094375610352,85.83555030822754
2025-01-23,81.5871810913086,81.73751651707992,81.30529231098433,81.40865105252126,31949000,-0.007770510196109637,0.007036637326431445,81.68160858154297,83.99893737792969,85.8270671081543
2025-01-24,81.95364379882812,82.01001869537679,81.37107691581348,81.48383387764129,21110400,0.004491670169476825,0.006843834822449347,81.66845512390137,83.91262023925782,85.820461769104
2025-01-27,82.92144012451172,83.09057196052336,82.5455908035159,82.83687779087067,42864200,0.011809070113578457,0.007293526958577945,81.68630790710449,83.85405395507813,85.81482250213622
2025-01-28,82.86507415771484,82.87446519442199,82.36707680048477,82.53620148597697,25519100,-0.0006797514214929024,0.007294216119929345,81.70369148254395,83.8201040649414,85.81805980682373
2025-01-29,82.69593811035156,83.26910674455779,82.33887800913658,83.09057669395028,25342800,-0.002041101743798235,0.007045185162736581,81.74644508361817,83.79881484985351,85.8223197555542
2025-01-30,83.00599670410156,83.35365855645013,82.84626308358831,83.0717769617907,25094900,0.003749381176814781,0.00686817885062591,81.77181472778321,83.77402618408203,85.8259428024292
2025-01-31,82.4610366821289,83.3066959464059,82.15096042377229,83.0435963773962,48790100,-0.006565309057312119,0.0069260676411314216,81.79201736450196,83.74281539916993,85.83322017669678
2025-02-03,83.13243103027344,84.01881998935154,82.79296046916035,83.52847762013643,70657200,0.008141958616560085,0.007129729298907037,81.83451461791992,83.72204788208008,85.84654293060302
2025-02-04,83.38703918457031,83.40589546471487,82.4912183943983,82.55722616636564,33414000,0.0030626814486414133,0.0070944382652350585,81.90289611816407,83.6977912902832,85.85667320251464
2025-02-05,84.76376342773438,85.03722620629144,84.29227736697523,84.3488533920883,48331200,0.016510050682058575,0.007783920787213327,82.05843696594238,83.70647872924805,85.87573757171631
2025-02-06,84.7260513305664,85.00894587029063,84.44316398514917,84.73548306703908,22509900,-0.0004449082443126473,0.007171541644006877,82.25813369750976,83.71571868896484,85.89315532684326
