Price,Close,High,Low,Open,Volume,Daily Return,20MA,50MA,200MA
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2021-07-22,408.0428161621094,408.28645534613815,406.3842681533673,407.36814723384765,47878500,0.0020941623594139536,404.5176727294922,396.6634600830078,363.4792356872559
2021-07-23,412.24078369140625,412.57810387739073,409.2891176794418,409.973137588627,63766600,0.010288056456382089,405.2129592895508,397.3353558349609,363.98806854248045
2021-07-26,413.25274658203125,413.2621261186514,411.60357811733337,411.65041860813767,43719200,0.0024547859665009497,405.88809661865236,397.93651977539065,364.47493927001955
2021-07-27,411.36932373046875,412.2407627628377,408.5394488652319,412.21265274876606,67397100,-0.004557556766748849,406.42876586914065,398.38233459472656,364.93839569091796
2021-07-28,411.20068359375,412.57813163816985,409.7763950523972,411.99717221467273,52472400,-0.00040994825571694093,406.9502288818359,398.8445751953125,365.38677993774417
2021-07-29,412.90606689453125,413.9836556005954,412.1189578762892,412.12833741336397,47435300,0.004147326035250698,407.54009704589845,399.40779846191407,365.81782806396484
2021-07-30,410.9007873535156,412.3531856804309,410.207359374989,410.33855849930256,68951200,-0.004856502971964938,407.9186584472656,399.9510888671875,366.249510345459
2021-08-02,410.03875732421875,413.1684631203234,409.68267804628834,412.6156137242241,58783300,-0.002097903084705588,408.09998016357423,400.3945751953125,366.6870791625977
2021-08-03,413.3745422363281,413.49636182074306,408.6425090931806,410.83517582420905,58053900,0.008135291731634409,408.48510284423827,400.91112854003904,367.14331970214846
2021-08-04,411.3412780761719,413.34652611804194,411.10701839020584,412.0908976328021,46732200,-0.0049186970952697084,408.69687805175784,401.3080010986328,367.59036743164063
2021-08-05,413.9461364746094,414.0304665079831,412.1844995210822,412.5030891792091,38969700,0.006332596647290911,409.20475311279296,401.7743444824219,368.0749114990234
2021-08-06,414.6302185058594,415.0518973321597,413.98365955681214,414.26478830639564,46930000,0.0016525870662207343,409.53131408691405,402.2388641357422,368.5565260314941
2021-08-09,414.2928771972656,414.920677039973,413.5244986888596,414.60208735027624,41222600,-0.0008135955691058738,409.767919921875,402.6925274658203,369.03946670532224
2021-08-10,414.8081359863281,415.5202942935169,414.0585167338126,414.7425364377941,43339300,0.0012437066081083525,410.10009765625,403.1424865722656,369.51626998901367
2021-08-11,415.8389892578125,415.9326988371535,414.75202104898426,415.87647880877864,44034300,0.0024851327205364093,410.45336151123047,403.61997375488284,369.99280471801757
2021-08-12,417.0852355957031,417.22581426197354,414.78950819398324,415.68905723891174,38909400,0.0029969444185955485,410.9387451171875,404.1100567626953,370.50518798828125
2021-08-13,417.84429931640625,417.8630297953268,417.0478107219428,417.5350605392358,39470300,0.001819924696252917,411.6218490600586,404.64446228027344,371.0267893981934
2021-08-16,418.8281555175781,418.95932605512974,414.9862914344037,416.5417789840265,73740000,0.002354600033508847,412.65258941650393,405.1270007324219,371.6068896484375
2021-08-17,416.0826110839844,416.9446705471954,413.0934557834653,416.27000163869883,92673900,-0.006555300538954589,413.26072692871094,405.5622863769531,372.1578744506836
2021-08-18,411.52862548828125,416.63549754497274,411.28501488582106,415.0706304246031,89351900,-0.010944907271753124,413.47765350341797,405.9048132324219,372.7020330810547
2021-08-19,412.1658020019531,413.36523891211175,408.6612866430519,408.8018367196642,92812200,0.0015483163848344361,413.68380279541014,406.27185119628905,373.2324139404297
2021-08-20,415.4454345703125,415.7734038110684,412.02524927934286,412.512527670003,72008700,0.007957071043812158,413.84403533935546,406.6678692626953,373.75217147827146
2021-08-23,419.0998229980469,420.0087514312363,415.52032928415485,417.1320365493111,54973000,0.00879631384447399,414.1363891601562,407.12389892578125,374.25539291381835
2021-08-24,419.76519775390625,420.2993166380276,419.2498379439889,419.76519775390625,38744700,0.0015876283389948398,414.5561828613281,407.57549072265624,374.7308869934082
2021-08-25,420.64593505859375,421.1612947689073,419.5776974968097,419.95253575464955,40529700,0.0020981665688346585,415.0284454345703,408.05926635742185,375.21115615844724
